"ML1"	"ML2"	"ML3"	"ML4"
"CC0065"	0.742017845300134	-1.62772373194137	-0.183331806294488	-0.336249186667864
"CC0068"	1.14653093253689	0.941881691664271	1.08431798115728	-0.72722846705426
"CC0069"	-0.144290274894245	1.09660212166467	-1.34301656747825	-0.103058055350132
"CC0070"	-0.000290453889459353	-0.78256137332618	0.0821740700265128	-1.74053746154032
"CC0071"	-0.154989437534534	2.57393778384129	1.26747236582634	0.458469432424607
"CC0074"	-1.53010065033469	1.08663313961567	0.137611540665692	0.510452725230369
"CC0076"	1.06154861100286	0.197780390656302	1.15829628240209	-1.82973802046902
"CC0077"	-0.512489945350342	-0.152974389547901	0.437147584111845	2.85122515922595
"CC0078"	-1.66437462234322	-0.677500995967706	-0.866917473899444	0.566576017050081
"CC0079"	1.39017908608744	0.612555200281448	0.834116616502095	0.949607636283155
"CC0080"	-0.0908332476884481	0.713758580191187	0.438077727689567	1.58243491478656
"CC0081"	0.235182411754033	-1.22727051789087	-1.4341193643819	0.253463270918187
"CC0082"	0.558132808393113	0.406788670362329	-0.713720722462974	0.0842903738393649
"CC0085"	-0.797701037137393	-0.0725265802853055	1.90194102826644	0.252748410330052
"CC0086"	0.593330606660361	0.388275240738956	0.79066724395783	1.49460192596666
"CC0087"	1.46557721132622	-0.881582920622061	1.77882929758783	-0.935945304417664
"CC0089"	-0.388347485125772	-0.424432252938624	-0.960250262537014	1.45067642152684
"CC0091"	-1.14543409849271	-1.03788049636075	1.13566143847212	0.639982304815993
"CC0096"	0.0395217210718168	-0.0663550226791132	-1.51905346684407	-1.02643089518243
"CC0098"	-0.985272803732423	-1.32139216019677	1.23842417282171	0.904353784988215
"CC0100"	0.506997155342151	1.8355472166778	0.724217931512953	-0.0915399917321984
"CC0101"	0.143937988893086	-1.47096536718136	0.0608995531776028	-1.62810632424211
"CC0104"	-1.78400397528032	0.299120038689591	1.80377418818189	-2.44177365710424
"CC0105"	-0.325256622113512	-0.00316303140102404	1.65014526031978	-2.2662746643161
"CC0106"	1.38422456204701	1.54152477004108	0.483961088884259	0.381178294966747
"CC0108"	0.127581113183968	0.651224576654348	1.39972651791019	0.327475315253186
"CC0110"	-0.319167935090567	0.322422085023121	0.466058428301213	1.59493083655768
"CC0111"	-0.861229932019923	0.879717082141864	-0.705852320695895	-2.36685695539055
"CC0112"	-1.63697625379508	-1.04319076713218	-1.14242305874978	-1.14893028175165
"CC0113"	-1.3328058127237	-1.21416071556957	1.30681111516247	-2.47175003119911
"CC0114"	-0.16122280040521	-0.644083666551873	0.0938403939945193	0.395282842962501
"CC0115"	0.058787785480851	2.03337965093145	-0.78617029591274	0.821883190478527
"CC0116"	-0.668000481045558	0.267996411791468	-0.567231333670255	0.948696018266857
"CC0117"	-0.938281353009136	1.47100761225741	0.99831327340923	2.59553423087647
"CC0118"	-1.20295327885024	0.561925546684389	2.26450676264752	-2.17161084032683
"CC0119"	0.413121446267511	-0.761227728550764	-1.41266420288753	0.449114413074217
"CC0122"	-0.0143908419430173	-1.31913856529502	-0.618565895895259	-0.619856989859513
"CC0123"	-0.111079486257769	1.4270895811676	-0.614904088177623	2.34450498351361
"CC0124"	1.33318002041588	-2.10518990289512	1.42042389740413	0.303934914658695
"CC0125"	1.24525085080322	-1.51735662439889	0.951725121765451	-0.442226323557111
"CC0126"	-0.359575830377378	-0.314711116200455	0.0681571469246421	0.575510488215171
"CC0127"	3.25014404672862	-0.158120050058336	-0.892901870077102	-0.831507531036698
"CC0128"	2.04094317326496	1.60609706952538	1.34526998621362	0.391440681223952
"CC0129"	-0.253354791744128	-0.437559682668009	0.340481005930592	0.823136480063073
"CC0132"	0.169736588435872	-0.725113684742738	-2.9332611169316	-0.307495561465105
"CC0134"	-1.60676405676777	-0.867380085538437	-0.453393449380552	0.733516635968827
"CC0135"	-0.0487641149615582	-1.75087480952374	-0.189643155650746	-1.11104421261461
"CC0137"	-0.630927966778758	-1.05593050716206	0.00606589239687842	0.357347122321202
"CC0138"	0.306179855229602	-1.37934091515992	0.784625077951026	0.80556594109993
"CC0140"	-0.161912420113934	1.46631919466282	-1.7116251793996	2.99511334688453
"CC0141"	-0.132185183028129	-0.188192218577863	-0.433169690547961	0.365380117500168
"CC0142"	0.386209453527747	-0.635073483590196	0.740280818812937	0.758775410289303
"CC0143"	1.36704759822028	0.0686450468752759	2.33231571338729	-1.15693497618106
"CC0144"	0.562548528456203	-2.40042482884583	0.813551196810343	0.0189625007054847
"CC0145"	-0.874737464729321	0.486473916513316	1.07559897217358	0.523433269547231
"CC0146"	-1.84800606721599	-2.68877533759651	1.54962604397799	-1.05031852281351
"CC0147"	1.64878040419579	0.387294980384544	-0.669726904989118	0.154438102867921
"CC0150"	-0.217260663259907	-0.326658435786975	1.74450173576194	0.434913160517042
"CC0151"	0.479778543079979	-1.12017191004871	-0.695805640522579	-0.295090121359435
