"ML1"	"ML2"	"ML3"	"ML4"
"CC0057"	-0.581523884290143	-1.14047131439114	-1.81812640668498	1.09828143055614
"CC0058"	0.819118592713331	-1.68020063172258	-0.0349566629092648	1.10270126256265
"CC0059"	0.378916704091944	1.02236871491713	-0.288236377522466	-1.12909001740243
"CC0060"	0.0793011208988804	0.537884661816115	-1.83466755877783	-0.068672549840016
"CC0061"	0.510352680322862	-1.29321265912639	0.370356679676578	-1.21324358092904
"CC0063"	0.0609733016187239	-1.21985287957934	0.829896456869781	0.778365984602128
"CC0064"	-0.922893540911557	1.12515492922836	-1.43714970233229	-0.384156050735385
"CC0065"	0.82976063513199	-1.48715708190348	-0.0291977410733533	-0.667650875120302
"CC0068"	0.866269335524339	1.14984407658384	1.22151362651809	-0.584483982686647
"CC0069"	0.269155432464737	1.00044067073947	-1.27810217242812	0.575151296879114
"CC0070"	0.28535819864959	-0.247556305748969	-0.344489622031616	-1.84044535220568
"CC0071"	-0.635213407167574	2.41049567390354	1.26160397165285	0.812544036708715
"CC0074"	-1.57907802851745	0.933328054411487	-0.245022512557454	0.613884184620409
"CC0076"	0.964023399265335	0.758499719155378	0.990355344172713	-1.83579067210979
"CC0077"	-1.10140352063453	-0.922052465668529	0.888417416064129	2.39876511083578
"CC0078"	-1.39283000313128	-0.827573333564979	-1.22785269508707	0.411375122975111
"CC0079"	0.884502027890119	0.337038259816846	1.45771848646295	0.940449438248018
"CC0080"	-0.497957237017376	0.259923639984423	0.75131265849123	1.52765242296325
"CC0081"	0.620377843374901	-1.33700868332971	-1.19605689025151	0.281838072862061
"CC0082"	0.717143188030498	0.310775107006291	-0.438640956344025	0.436130694951943
"CC0085"	-1.35886650549197	-0.010826191640482	1.52893013637876	-0.372271050882214
"CC0086"	0.0583121544122212	-0.0191236031187862	1.27485751376841	1.31634371620096
"CC0087"	1.0175862131524	-0.499488767680441	1.87918156316363	-1.46595982671377
"CC0089"	-0.322946949070413	-0.86909711631444	-0.677466072149805	1.42790557979173
"CC0091"	-1.51127065068032	-1.08342309179248	0.784720671414843	-0.122426894281176
"CC0096"	0.668190617250196	0.136933588323864	-1.61436238626849	-0.543740149700455
"CC0098"	-1.4336176372233	-1.42701054537325	0.988057239175795	0.0226760844061757
"CC0100"	0.252445275017625	1.81484763042464	0.844121194020385	0.298680019182444
"CC0101"	0.416385686023435	-0.942230867174518	-0.302776228196257	-1.91990799877639
"CC0104"	-1.79524020693858	1.12666680152854	0.491175212037564	-2.78468747342418
"CC0105"	-0.406601094708952	0.748550432804298	0.872123582335675	-2.54529573247141
"CC0106"	1.06970253906085	1.36659681404461	1.02135162081679	0.785418344168918
"CC0108"	-0.362548994083027	0.611048267921004	1.40967115348447	0.121861712260027
"CC0110"	-0.717845625627338	-0.111586671203568	0.6962442476018	1.39797318427523
"CC0111"	-0.200623203578545	1.49099424153467	-1.46538143337405	-1.79030786261766
"CC0112"	-0.984357227275753	-0.705608271637782	-1.8761278984469	-1.18592217045787
"CC0113"	-1.19917377954799	-0.351219079390524	0.151905250832564	-3.07951510543359
"CC0114"	-0.239384004679652	-0.719735449471758	0.111652693166431	0.134539821468839
"CC0115"	0.1222554824763	1.66216376388424	-0.468938289526382	1.56013032185176
"CC0116"	-0.624844840661493	-0.034468797051007	-0.515206548688005	1.04056007981302
"CC0117"	-1.64489302197684	0.74645378382854	1.23049906835137	2.44962616859938
"CC0118"	-1.43721019166758	1.31687161853062	1.17352361695807	-2.5357168131973
"CC0119"	0.741362364178975	-0.949359807861038	-1.06282216493225	0.605778619759157
"CC0122"	0.294624784430039	-1.12192089400905	-0.738986667364636	-0.784581771178529
"CC0123"	-0.343297085738077	0.662165617891932	-0.0266560020383441	2.71416787308431
"CC0124"	0.801797243803005	-2.04193703124659	1.77265299006375	-0.60372981690884
"CC0125"	0.980386605484475	-1.29345998264075	1.15288294886698	-0.995504856334242
"CC0126"	-0.453158833146512	-0.453563927096131	0.0702219766959076	0.384956222370331
"CC0127"	3.46259535601039	-0.0342538337452066	0.0713663359807668	-0.285102998882214
"CC0128"	1.42659295262538	1.46379023600496	2.03067309814013	0.63756680978954
"CC0129"	-0.475863532446798	-0.627425887800093	0.409630722843361	0.511098259941001
"CC0132"	1.09661979136387	-0.785628231366266	-2.70822498706232	0.314492289888436
"CC0134"	-1.48852226531626	-1.03307782534386	-0.79568735377255	0.401975782331126
"CC0135"	0.224586362839786	-1.36840932239537	-0.480994031535735	-1.47783149920322
"CC0137"	-0.642343825773783	-1.09852343898995	-0.141725264137311	-0.0367111575152731
"CC0138"	-0.0682287479875503	-1.50790151359	0.979909486893736	0.149183521707993
"CC0140"	-0.17655565479307	0.449428152987504	-0.893477703532102	3.61181565936278
"CC0141"	-0.0555025807415235	-0.307443046010682	-0.358397929674265	0.384677794803905
"CC0142"	0.0187921729583719	-0.787019757146421	0.969321265391066	0.341898999812799
"CC0143"	0.786098087904293	0.507586877072614	2.31861318312586	-1.54924648450028
"CC0144"	0.312378758437348	-2.26385242752819	0.889555273688106	-0.852530612223325
"CC0145"	-1.23840848516576	0.39860739694604	0.82191244251704	0.254233247360927
"CC0146"	-1.98179698263005	-2.14153707665315	0.504442535640055	-2.31969534923656
"CC0147"	1.71590766328675	0.252534557174206	-0.0189815069616486	0.576529590632553
"CC0150"	-0.79527800265403	-0.327098524988112	1.61610429365706	-0.187323405389458
"CC0151"	0.722984751128427	-1.03888802749453	-0.565558079411537	-0.366531038720754
"CC0152"	-0.402902273738277	-1.7063798085673	1.12931261663053	0.501864929207395
"CC0153"	2.10131017964246	0.456768521275894	0.442404142404076	0.761230887180998
"CC0154"	3.50482869903635	0.402090963367732	-1.23727302995194	0.247303065026706
"CC0155"	-0.375965379085762	-0.46528778131511	0.635570885995563	-0.201203575765455
"CC0157"	0.451755747326748	-0.416961183817873	0.822575954902748	-0.339389057973369
"CC0158"	-0.314043119046087	0.785558682434012	-0.238080544740343	-0.669055500420843
"CC0159"	1.42748233914265	-0.490498424932066	-0.810519335329005	0.156010001979203
"CC0161"	0.42292043460342	-0.0831169110042002	-0.387686188411311	-0.274409245074317
"CC0162"	-0.667406506318756	-0.42537828906555	0.547467864227689	-0.379765188586086
"CC0164"	0.539046918949622	-0.852888734958481	1.4688621452143	0.967199285796878
"CC0165"	0.378261183650028	-0.111038115937415	0.0721175788033758	0.151742370800135
"CC0166"	1.17123572038883	-0.271395756333135	1.40057362554704	-1.52240846132892
"CC0168"	0.0249992507593665	0.391660411315812	-0.958459788556776	-1.28596119979175
"CC0169"	-0.0827573902700534	-0.827254174827885	0.349786163638851	-1.7342572873924
"CC0170"	1.9664201156279	-0.752257183720037	1.50720831035883	3.401951424717
"CC0172"	-0.570919103350685	2.44400577076977	0.718171851406897	-0.304783098801853
"CC0173"	0.000659417066408936	0.421226569886166	-1.51143005438117	-2.54200712995219
"CC0175"	0.902082038476489	-0.380246351516081	-1.19458415353995	-0.259735168171444
"CC0176"	-0.463235887470935	-0.383189801672658	-0.097776227338071	0.577974335898031
"CC0177"	-0.714618319146417	0.259526532864424	2.08257374960368	0.925676546122456
"CC0178"	-0.716799350321969	0.416513420189677	-1.2100203675884	-0.00873665018326789
"CC0181"	2.02948138993173	-0.357618041035454	0.262281244977087	-0.679945764484193
"CC0182"	-0.67036550421729	-1.05721780163661	-0.482250237309378	0.280456884229665
"CC0183"	-0.942094374824236	0.00434408115283994	0.263411246773827	-0.338532811666106
"CC0184"	-1.97144829566551	0.282942408904591	-0.613754989533342	-0.314791249942238
"CC0185"	1.55700573187919	0.933496837266259	1.23049036893313	-0.247034063345531
"CC0186"	-1.51570273030174	-0.806149847531906	-0.801391701677879	-0.709906921250112
"CC0188"	0.377173191082681	-1.10754300260246	-0.766324728036177	-0.432374575422939
"CC0189"	0.371958624930187	0.742872969521322	-0.56228049147743	0.317450571378403
"CC0190"	0.297582824345825	1.10425095915842	-1.22706886773553	0.509561036729068
"CC0191"	-0.420485119821188	-1.72401757208346	-1.76614986833696	1.30093227848993
