"ML1"	"ML2"	"ML3"	"ML4"
"CC0080"	-0.0862166379750537	0.612077283207508	0.662727606260979	1.53118281760483
"CC0081"	0.13272727438982	-1.27222901479915	-1.48818366062841	0.378284571915228
"CC0082"	0.691963976995047	0.353509256148343	-0.58502484086114	0.172890421757566
"CC0085"	-1.02328044155309	-0.0164732143632847	1.81651733688842	0.00427065255736284
"CC0086"	0.564502508657798	0.288671065956927	1.06507772429152	1.43704364876197
"CC0087"	1.35681794988318	-0.786520231679184	1.84983945395782	-1.08213110571145
"CC0089"	-0.413504491334094	-0.538273572358628	-0.824188879269926	1.46260849996498
"CC0091"	-1.40598990939027	-0.992218324488088	0.944406542277196	0.488905104197829
"CC0096"	0.416433339697067	-0.0543435693617432	-1.47719631520548	-0.888991442470495
"CC0098"	-1.16673655100862	-1.31700544919793	1.2334891161591	0.660481811014501
"CC0100"	0.387581589146217	1.85315560854675	0.667117654264311	0.00331560365048827
"CC0101"	0.0211390791544674	-1.32219356647009	-0.204189896448849	-1.63935219950518
"CC0104"	-1.80383934625208	0.524100997124928	1.34033729543039	-2.64664193103546
"CC0105"	-0.493652921119133	0.225912660683233	1.28864297779314	-2.34820180587418
"CC0106"	1.26600149350403	1.52483542169817	0.581792307468402	0.488535271935779
"CC0108"	-0.0426966063398207	0.682046629302413	1.3880882992112	0.29756609041369
"CC0110"	-0.450788637875705	0.228028758771465	0.5831720273822	1.55850275601487
"CC0111"	-0.852788793870071	1.06041306200839	-1.16601442519164	-2.17351941677656
"CC0112"	-1.56239605928159	-0.955488336179308	-1.47358648166016	-1.12461951325834
"CC0113"	-1.37063020367209	-1.00001295120492	0.938228150144899	-2.70691997074513
"CC0114"	-0.150910172509084	-0.666604670474903	0.1608616810437	0.341434265120801
"CC0115"	0.295560000137853	1.94190506113816	-0.6461006292752	0.995479918315349
"CC0116"	-0.535035604817739	0.18590607970518	-0.483547409002159	0.962064715609285
"CC0117"	-1.20642351846458	1.36554009730755	1.06508182223807	2.56875602684263
"CC0118"	-1.19247782116676	0.774426654628981	1.94493728163649	-2.42342894869874
"CC0119"	0.572832653642264	-0.839396057100656	-1.28963319012153	0.538054878074575
"CC0122"	-0.164308994281839	-1.25802326233493	-0.807106783199055	-0.556002883093686
"CC0123"	-0.356408922249751	1.27234520985401	-0.558928061057101	2.52055191576042
"CC0124"	0.965507340763852	-2.0828996606193	1.4991726611048	0.122326182243332
"CC0125"	1.19077500021918	-1.46488390861354	1.06792630394656	-0.583579852798942
"CC0126"	-0.152954031061435	-0.398349247854213	0.330233718085883	0.391055371545056
"CC0127"	3.42081196664174	-0.18366722896917	-0.589892178913106	-0.59506600505972
"CC0128"	1.77176292323096	1.59732998868946	1.46575139789358	0.483558595235235
"CC0129"	-0.29240404879644	-0.486652518859697	0.448318415914141	0.711303519760137
"CC0132"	0.526665168785315	-0.811970926694449	-2.83866942758896	-0.0735045013055393
"CC0134"	-1.61195259025336	-0.908371442595089	-0.513268573958793	0.601023874900035
"CC0135"	-0.136469932961484	-1.67527574546632	-0.357788298944817	-1.16085197492329
"CC0137"	-0.942958241554085	-1.02368089972418	-0.235080147651585	0.359885105255113
"CC0138"	0.115876602663052	-1.39307482136823	0.915411387341757	0.683311550978672
"CC0140"	-0.222560457414173	1.25568625361163	-1.58629493071896	3.2787856351441
"CC0141"	0.0331858499697879	-0.241933100522784	-0.296493137905602	0.334720789624136
"CC0142"	0.222517859785741	-0.657744742084366	0.827487054957907	0.688988158090321
"CC0143"	1.34023095167225	0.186407807171642	2.47246395287162	-1.31610352777586
"CC0144"	0.376650524494277	-2.36792226036271	0.866351678772274	-0.162526279196996
"CC0145"	-0.864418434720309	0.466407557588222	1.12326356934655	0.356625788060155
"CC0146"	-1.99295339496908	-2.53871531520832	1.24321122805678	-1.43104899387324
"CC0147"	1.57177062255579	0.375857395078993	-0.610008717969515	0.376774140071448
"CC0150"	-0.446230089145547	-0.293675729365789	1.72018057629252	0.25465255716318
"CC0151"	0.593439450851541	-1.11171317671566	-0.630190931109306	-0.250977291400581
"CC0152"	0.0322231735848935	-1.51225075873758	1.17927068374415	1.02290765763251
"CC0153"	1.99944523463933	0.582521342567978	-0.336504583685738	0.430551157154236
"CC0154"	3.14006725010808	0.316909232672064	-1.95704568182396	-0.440817994736934
"CC0155"	-0.289341266616936	-0.448592057860517	0.681978480318697	0.075031393898964
"CC0157"	0.680153522145329	-0.49902426471489	0.831883204591006	-0.20275163224202
"CC0158"	-0.444183147699357	0.610853908005203	-0.0534244495835348	-0.842449308673983
"CC0159"	1.28512582406088	-0.509249536337461	-1.03574594914297	-0.0617031525678143
"CC0161"	0.349780157116824	-0.169732421907642	-0.312230620027249	-0.396740723472081
"CC0162"	-0.421819755365521	-0.473870784178194	0.798571929228835	-0.141966938798803
"CC0164"	0.776253371956305	-0.577452166454678	1.02648378516617	1.32403472477656
"CC0165"	0.482048081517149	-0.0952448237611563	0.0172935976186672	0.156589309637305
"CC0166"	1.24785412090498	-0.582152995358564	1.26670330831653	-1.28028882866536
"CC0168"	-0.344252949684074	0.0694296075316312	-0.734435326255	-1.48300852381338
"CC0169"	-0.104937836022715	-1.19395600159621	0.65949839342277	-1.43346204428773
"CC0170"	2.06622958536033	0.0670054849426427	0.108988961597358	3.50845360726681
